Entity,Code,Date,residential
Uganda,UGA,2020-02-23,-0.143
Uganda,UGA,2020-02-24,-0.143
Uganda,UGA,2020-02-25,0
Uganda,UGA,2020-02-26,0
Uganda,UGA,2020-02-27,-0.143
Uganda,UGA,2020-02-28,0
Uganda,UGA,2020-02-29,-0.143
Uganda,UGA,2020-03-01,-0.286
Uganda,UGA,2020-03-02,-0.286
Uganda,UGA,2020-03-03,-0.286
Uganda,UGA,2020-03-04,-0.143
Uganda,UGA,2020-03-05,-0.143
Uganda,UGA,2020-03-06,-0.286
Uganda,UGA,2020-03-07,-0.286
Uganda,UGA,2020-03-08,-0.286
Uganda,UGA,2020-03-09,-0.143
Uganda,UGA,2020-03-10,-0.286
Uganda,UGA,2020-03-11,-0.286
Uganda,UGA,2020-03-12,-0.286
Uganda,UGA,2020-03-13,-0.143
Uganda,UGA,2020-03-14,0
Uganda,UGA,2020-03-15,0.143
Uganda,UGA,2020-03-16,0.429
Uganda,UGA,2020-03-17,0.429
Uganda,UGA,2020-03-18,0.429
Uganda,UGA,2020-03-19,0.571
Uganda,UGA,2020-03-20,0.714
Uganda,UGA,2020-03-21,1.286
Uganda,UGA,2020-03-22,2.286
Uganda,UGA,2020-03-23,3
Uganda,UGA,2020-03-24,4.429
Uganda,UGA,2020-03-25,6.143
Uganda,UGA,2020-03-26,8.571
Uganda,UGA,2020-03-27,11.714
Uganda,UGA,2020-03-28,13.714
Uganda,UGA,2020-03-29,15.286
Uganda,UGA,2020-03-30,17.286
Uganda,UGA,2020-03-31,20.429
Uganda,UGA,2020-04-01,23.429
Uganda,UGA,2020-04-02,25.714
Uganda,UGA,2020-04-03,27.286
Uganda,UGA,2020-04-04,29
Uganda,UGA,2020-04-05,29.714
Uganda,UGA,2020-04-06,31.286
Uganda,UGA,2020-04-07,31.286
Uganda,UGA,2020-04-08,31
Uganda,UGA,2020-04-09,30.857
Uganda,UGA,2020-04-10,31
Uganda,UGA,2020-04-11,30.857
Uganda,UGA,2020-04-12,31
Uganda,UGA,2020-04-13,31.571
Uganda,UGA,2020-04-14,31.714
Uganda,UGA,2020-04-15,31.714
Uganda,UGA,2020-04-16,31.429
Uganda,UGA,2020-04-17,31
Uganda,UGA,2020-04-18,31
Uganda,UGA,2020-04-19,30.857
Uganda,UGA,2020-04-20,30.143
Uganda,UGA,2020-04-21,29.857
Uganda,UGA,2020-04-22,29.857
Uganda,UGA,2020-04-23,29.857
Uganda,UGA,2020-04-24,29.714
Uganda,UGA,2020-04-25,29.571
Uganda,UGA,2020-04-26,29.429
Uganda,UGA,2020-04-27,29.286
Uganda,UGA,2020-04-28,29
Uganda,UGA,2020-04-29,28.857
Uganda,UGA,2020-04-30,28.857
Uganda,UGA,2020-05-01,29
Uganda,UGA,2020-05-02,29.286
Uganda,UGA,2020-05-03,29.286
Uganda,UGA,2020-05-04,29.286
Uganda,UGA,2020-05-05,29.571
Uganda,UGA,2020-05-06,29.143
Uganda,UGA,2020-05-07,28.714
Uganda,UGA,2020-05-08,28.143
Uganda,UGA,2020-05-09,27.286
Uganda,UGA,2020-05-10,27.143
Uganda,UGA,2020-05-11,26.714
Uganda,UGA,2020-05-12,26.143
Uganda,UGA,2020-05-13,25.857
Uganda,UGA,2020-05-14,25.429
Uganda,UGA,2020-05-15,25.286
Uganda,UGA,2020-05-16,25.286
Uganda,UGA,2020-05-17,25
Uganda,UGA,2020-05-18,24.857
Uganda,UGA,2020-05-19,24.857
Uganda,UGA,2020-05-20,25
Uganda,UGA,2020-05-21,25.286
Uganda,UGA,2020-05-22,25.143
Uganda,UGA,2020-05-23,25
Uganda,UGA,2020-05-24,24.857
Uganda,UGA,2020-05-25,24.714
Uganda,UGA,2020-05-26,24
Uganda,UGA,2020-05-27,23.429
Uganda,UGA,2020-05-28,22.714
Uganda,UGA,2020-05-29,22.143
Uganda,UGA,2020-05-30,21.571
Uganda,UGA,2020-05-31,21.143
Uganda,UGA,2020-06-01,20.286
Uganda,UGA,2020-06-02,20.143
Uganda,UGA,2020-06-03,20.429
Uganda,UGA,2020-06-04,20
Uganda,UGA,2020-06-05,19.571
Uganda,UGA,2020-06-06,19.286
Uganda,UGA,2020-06-07,19.143
Uganda,UGA,2020-06-08,19.143
Uganda,UGA,2020-06-09,19.286
Uganda,UGA,2020-06-10,18.286
Uganda,UGA,2020-06-11,18.143
Uganda,UGA,2020-06-12,17.857
Uganda,UGA,2020-06-13,17.571
Uganda,UGA,2020-06-14,17.571
Uganda,UGA,2020-06-15,17.143
Uganda,UGA,2020-06-16,16.429
Uganda,UGA,2020-06-17,16.286
Uganda,UGA,2020-06-18,16.143
Uganda,UGA,2020-06-19,16
Uganda,UGA,2020-06-20,15.857
Uganda,UGA,2020-06-21,15.714
Uganda,UGA,2020-06-22,15.571
Uganda,UGA,2020-06-23,15.429
Uganda,UGA,2020-06-24,15.286
Uganda,UGA,2020-06-25,15.143
Uganda,UGA,2020-06-26,15
Uganda,UGA,2020-06-27,14.714
Uganda,UGA,2020-06-28,14.571
Uganda,UGA,2020-06-29,14.286
Uganda,UGA,2020-06-30,14.143
Uganda,UGA,2020-07-01,14
Uganda,UGA,2020-07-02,13.857
Uganda,UGA,2020-07-03,13.714
Uganda,UGA,2020-07-04,13.714
Uganda,UGA,2020-07-05,13.571
Uganda,UGA,2020-07-06,14
Uganda,UGA,2020-07-07,13.857
Uganda,UGA,2020-07-08,13.714
Uganda,UGA,2020-07-09,13.714
Uganda,UGA,2020-07-10,13.571
Uganda,UGA,2020-07-11,13.857
Uganda,UGA,2020-07-12,13.714
Uganda,UGA,2020-07-13,13.143
Uganda,UGA,2020-07-14,13.286
Uganda,UGA,2020-07-15,13.286
Uganda,UGA,2020-07-16,13.429
Uganda,UGA,2020-07-17,13.429
Uganda,UGA,2020-07-18,13
Uganda,UGA,2020-07-19,12.857
Uganda,UGA,2020-07-20,12.857
Uganda,UGA,2020-07-21,12.714
Uganda,UGA,2020-07-22,12.571
Uganda,UGA,2020-07-23,12.143
Uganda,UGA,2020-07-24,12
Uganda,UGA,2020-07-25,11.857
Uganda,UGA,2020-07-26,11.857
Uganda,UGA,2020-07-27,11.571
Uganda,UGA,2020-07-28,11.286
Uganda,UGA,2020-07-29,11
Uganda,UGA,2020-07-30,10.571
Uganda,UGA,2020-07-31,11.143
Uganda,UGA,2020-08-01,11
Uganda,UGA,2020-08-02,11
Uganda,UGA,2020-08-03,10.857
Uganda,UGA,2020-08-04,10.714
Uganda,UGA,2020-08-05,10.571
Uganda,UGA,2020-08-06,10.571
Uganda,UGA,2020-08-07,9.286
Uganda,UGA,2020-08-08,9
Uganda,UGA,2020-08-09,8.571
Uganda,UGA,2020-08-10,8.286
Uganda,UGA,2020-08-11,7.857
Uganda,UGA,2020-08-12,7.714
Uganda,UGA,2020-08-13,7.286
Uganda,UGA,2020-08-14,7.429
Uganda,UGA,2020-08-15,7.143
Uganda,UGA,2020-08-16,7.143
Uganda,UGA,2020-08-17,7
Uganda,UGA,2020-08-18,7
Uganda,UGA,2020-08-19,6.857
Uganda,UGA,2020-08-20,7.143
Uganda,UGA,2020-08-21,7.143
Uganda,UGA,2020-08-22,7.571
Uganda,UGA,2020-08-23,7.714
Uganda,UGA,2020-08-24,8
Uganda,UGA,2020-08-25,8.143
Uganda,UGA,2020-08-26,8.429
Uganda,UGA,2020-08-27,8.571
Uganda,UGA,2020-08-28,8.714
Uganda,UGA,2020-08-29,8.857
Uganda,UGA,2020-08-30,9
Uganda,UGA,2020-08-31,9.286
Uganda,UGA,2020-09-01,9.571
Uganda,UGA,2020-09-02,9.714
Uganda,UGA,2020-09-03,10
Uganda,UGA,2020-09-04,10.286
Uganda,UGA,2020-09-05,10.143
Uganda,UGA,2020-09-06,10.429
Uganda,UGA,2020-09-07,10.571
Uganda,UGA,2020-09-08,10.571
Uganda,UGA,2020-09-09,10.857
Uganda,UGA,2020-09-10,11
Uganda,UGA,2020-09-11,11.286
Uganda,UGA,2020-09-12,11.714
Uganda,UGA,2020-09-13,11.857
Uganda,UGA,2020-09-14,12
Uganda,UGA,2020-09-15,12.429
Uganda,UGA,2020-09-16,12.571
Uganda,UGA,2020-09-17,12.714
Uganda,UGA,2020-09-18,12.857
Uganda,UGA,2020-09-19,13
Uganda,UGA,2020-09-20,13.286
Uganda,UGA,2020-09-21,13.429
Uganda,UGA,2020-09-22,13.714
Uganda,UGA,2020-09-23,13.857
Uganda,UGA,2020-09-24,14.143
Uganda,UGA,2020-09-25,14.571
Uganda,UGA,2020-09-26,14.714
Uganda,UGA,2020-09-27,14.857
Uganda,UGA,2020-09-28,15
Uganda,UGA,2020-09-29,14.857
Uganda,UGA,2020-09-30,14.286
Uganda,UGA,2020-10-01,13
Uganda,UGA,2020-10-02,11.429
Uganda,UGA,2020-10-03,10.143
Uganda,UGA,2020-10-04,8.714
Uganda,UGA,2020-10-05,7.429
Uganda,UGA,2020-10-06,6.143
Uganda,UGA,2020-10-07,5.714
Uganda,UGA,2020-10-08,5.857
Uganda,UGA,2020-10-09,7.143
Uganda,UGA,2020-10-10,8
Uganda,UGA,2020-10-11,8.714
Uganda,UGA,2020-10-12,9.571
Uganda,UGA,2020-10-13,10.286
Uganda,UGA,2020-10-14,10.714
Uganda,UGA,2020-10-15,11.286
Uganda,UGA,2020-10-16,10.857
Uganda,UGA,2020-10-17,11
Uganda,UGA,2020-10-18,11.143
Uganda,UGA,2020-10-19,11.143
Uganda,UGA,2020-10-20,11.286
Uganda,UGA,2020-10-21,11.429
Uganda,UGA,2020-10-22,11.286
Uganda,UGA,2020-10-23,11.143
Uganda,UGA,2020-10-24,10.714
Uganda,UGA,2020-10-25,10.429
Uganda,UGA,2020-10-26,10.143
Uganda,UGA,2020-10-27,10
Uganda,UGA,2020-10-28,10
Uganda,UGA,2020-10-29,10.143
Uganda,UGA,2020-10-30,10.143
Uganda,UGA,2020-10-31,10.286
Uganda,UGA,2020-11-01,10.429
Uganda,UGA,2020-11-02,11.143
Uganda,UGA,2020-11-03,12.143
Uganda,UGA,2020-11-04,12
Uganda,UGA,2020-11-05,12
Uganda,UGA,2020-11-06,12
Uganda,UGA,2020-11-07,12.143
Uganda,UGA,2020-11-08,12.286
Uganda,UGA,2020-11-09,11.857
Uganda,UGA,2020-11-10,11
Uganda,UGA,2020-11-11,11.429
Uganda,UGA,2020-11-12,11.429
Uganda,UGA,2020-11-13,11.429
Uganda,UGA,2020-11-14,11.429
Uganda,UGA,2020-11-15,11.286
Uganda,UGA,2020-11-16,11.714
Uganda,UGA,2020-11-17,11.714
Uganda,UGA,2020-11-18,12
Uganda,UGA,2020-11-19,13.286
Uganda,UGA,2020-11-20,14.429
Uganda,UGA,2020-11-21,14.714
Uganda,UGA,2020-11-22,15
Uganda,UGA,2020-11-23,14.571
Uganda,UGA,2020-11-24,14.714
United Arab Emirates,ARE,2020-02-17,1
United Arab Emirates,ARE,2020-02-18,1
United Arab Emirates,ARE,2020-02-19,1
United Arab Emirates,ARE,2020-02-20,1
United Arab Emirates,ARE,2020-02-21,1
United Arab Emirates,ARE,2020-02-22,1
United Arab Emirates,ARE,2020-02-23,1
United Arab Emirates,ARE,2020-02-24,1
United Arab Emirates,ARE,2020-02-25,1
United Arab Emirates,ARE,2020-02-26,1
United Arab Emirates,ARE,2020-02-27,1
United Arab Emirates,ARE,2020-02-28,1
United Arab Emirates,ARE,2020-02-29,0.857
United Arab Emirates,ARE,2020-03-01,0.857
United Arab Emirates,ARE,2020-03-02,0.857
United Arab Emirates,ARE,2020-03-03,0.857
United Arab Emirates,ARE,2020-03-04,1
United Arab Emirates,ARE,2020-03-05,1.143
United Arab Emirates,ARE,2020-03-06,1.429
United Arab Emirates,ARE,2020-03-07,1.714
United Arab Emirates,ARE,2020-03-08,2
United Arab Emirates,ARE,2020-03-09,2.429
United Arab Emirates,ARE,2020-03-10,2.857
United Arab Emirates,ARE,2020-03-11,3.143
United Arab Emirates,ARE,2020-03-12,3.571
United Arab Emirates,ARE,2020-03-13,3.857
United Arab Emirates,ARE,2020-03-14,4.143
United Arab Emirates,ARE,2020-03-15,4.429
United Arab Emirates,ARE,2020-03-16,4.714
United Arab Emirates,ARE,2020-03-17,5.143
United Arab Emirates,ARE,2020-03-18,5.857
United Arab Emirates,ARE,2020-03-19,6.714
United Arab Emirates,ARE,2020-03-20,7.571
United Arab Emirates,ARE,2020-03-21,8.429
United Arab Emirates,ARE,2020-03-22,9.571
United Arab Emirates,ARE,2020-03-23,10.714
United Arab Emirates,ARE,2020-03-24,12.143
United Arab Emirates,ARE,2020-03-25,13.857
United Arab Emirates,ARE,2020-03-26,15.857
United Arab Emirates,ARE,2020-03-27,17.857
United Arab Emirates,ARE,2020-03-28,20.429
United Arab Emirates,ARE,2020-03-29,22.286
United Arab Emirates,ARE,2020-03-30,23.857
United Arab Emirates,ARE,2020-03-31,25
United Arab Emirates,ARE,2020-04-01,25.571
United Arab Emirates,ARE,2020-04-02,26
United Arab Emirates,ARE,2020-04-03,25.571
United Arab Emirates,ARE,2020-04-04,24.571
United Arab Emirates,ARE,2020-04-05,25.286
United Arab Emirates,ARE,2020-04-06,26
United Arab Emirates,ARE,2020-04-07,26.714
United Arab Emirates,ARE,2020-04-08,27.429
United Arab Emirates,ARE,2020-04-09,28.143
United Arab Emirates,ARE,2020-04-10,28.286
United Arab Emirates,ARE,2020-04-11,28.714
United Arab Emirates,ARE,2020-04-12,28.571
United Arab Emirates,ARE,2020-04-13,28.571
United Arab Emirates,ARE,2020-04-14,28.571
United Arab Emirates,ARE,2020-04-15,28.714
United Arab Emirates,ARE,2020-04-16,28.857
United Arab Emirates,ARE,2020-04-17,28.857
United Arab Emirates,ARE,2020-04-18,28.857
United Arab Emirates,ARE,2020-04-19,28.857
United Arab Emirates,ARE,2020-04-20,28.857
United Arab Emirates,ARE,2020-04-21,28.857
United Arab Emirates,ARE,2020-04-22,28.714
United Arab Emirates,ARE,2020-04-23,28.429
United Arab Emirates,ARE,2020-04-24,28.571
United Arab Emirates,ARE,2020-04-25,28.714
United Arab Emirates,ARE,2020-04-26,28.714
United Arab Emirates,ARE,2020-04-27,28.714
United Arab Emirates,ARE,2020-04-28,28.429
United Arab Emirates,ARE,2020-04-29,28.286
United Arab Emirates,ARE,2020-04-30,28.143
United Arab Emirates,ARE,2020-05-01,27.857
United Arab Emirates,ARE,2020-05-02,27.429
United Arab Emirates,ARE,2020-05-03,27
United Arab Emirates,ARE,2020-05-04,26.714
United Arab Emirates,ARE,2020-05-05,26.571
United Arab Emirates,ARE,2020-05-06,26.429
United Arab Emirates,ARE,2020-05-07,26.286
United Arab Emirates,ARE,2020-05-08,26.143
United Arab Emirates,ARE,2020-05-09,26.143
United Arab Emirates,ARE,2020-05-10,26.143
United Arab Emirates,ARE,2020-05-11,26.143
United Arab Emirates,ARE,2020-05-12,26.286
United Arab Emirates,ARE,2020-05-13,26.286
United Arab Emirates,ARE,2020-05-14,26.143
United Arab Emirates,ARE,2020-05-15,26.143
United Arab Emirates,ARE,2020-05-16,26
United Arab Emirates,ARE,2020-05-17,26
United Arab Emirates,ARE,2020-05-18,25.857
United Arab Emirates,ARE,2020-05-19,25.714
United Arab Emirates,ARE,2020-05-20,25.714
United Arab Emirates,ARE,2020-05-21,25.857
United Arab Emirates,ARE,2020-05-22,25.857
United Arab Emirates,ARE,2020-05-23,26.429
United Arab Emirates,ARE,2020-05-24,27.714
United Arab Emirates,ARE,2020-05-25,28.714
United Arab Emirates,ARE,2020-05-26,29.286
United Arab Emirates,ARE,2020-05-27,28.571
United Arab Emirates,ARE,2020-05-28,27.857
United Arab Emirates,ARE,2020-05-29,27.571
United Arab Emirates,ARE,2020-05-30,26.286
United Arab Emirates,ARE,2020-05-31,24
United Arab Emirates,ARE,2020-06-01,22
United Arab Emirates,ARE,2020-06-02,20.571
United Arab Emirates,ARE,2020-06-03,20.286
United Arab Emirates,ARE,2020-06-04,20
United Arab Emirates,ARE,2020-06-05,19.714
United Arab Emirates,ARE,2020-06-06,19.714
United Arab Emirates,ARE,2020-06-07,19.714
United Arab Emirates,ARE,2020-06-08,19.714
United Arab Emirates,ARE,2020-06-09,19.571
United Arab Emirates,ARE,2020-06-10,19.429
United Arab Emirates,ARE,2020-06-11,19.286
United Arab Emirates,ARE,2020-06-12,19.143
United Arab Emirates,ARE,2020-06-13,19
United Arab Emirates,ARE,2020-06-14,18.857
United Arab Emirates,ARE,2020-06-15,18.714
United Arab Emirates,ARE,2020-06-16,18.571
United Arab Emirates,ARE,2020-06-17,18.429
United Arab Emirates,ARE,2020-06-18,18.143
United Arab Emirates,ARE,2020-06-19,18.143
United Arab Emirates,ARE,2020-06-20,18
United Arab Emirates,ARE,2020-06-21,17.857
United Arab Emirates,ARE,2020-06-22,17.714
United Arab Emirates,ARE,2020-06-23,17.571
United Arab Emirates,ARE,2020-06-24,17.429
United Arab Emirates,ARE,2020-06-25,17.286
United Arab Emirates,ARE,2020-06-26,17
United Arab Emirates,ARE,2020-06-27,16.857
United Arab Emirates,ARE,2020-06-28,16.571
United Arab Emirates,ARE,2020-06-29,16.286
United Arab Emirates,ARE,2020-06-30,15.857
United Arab Emirates,ARE,2020-07-01,15.429
United Arab Emirates,ARE,2020-07-02,15.143
United Arab Emirates,ARE,2020-07-03,15
United Arab Emirates,ARE,2020-07-04,14.714
United Arab Emirates,ARE,2020-07-05,14.429
United Arab Emirates,ARE,2020-07-06,14.286
United Arab Emirates,ARE,2020-07-07,14.286
United Arab Emirates,ARE,2020-07-08,14.286
United Arab Emirates,ARE,2020-07-09,14.143
United Arab Emirates,ARE,2020-07-10,14
United Arab Emirates,ARE,2020-07-11,14
United Arab Emirates,ARE,2020-07-12,14
United Arab Emirates,ARE,2020-07-13,13.857
United Arab Emirates,ARE,2020-07-14,13.714
United Arab Emirates,ARE,2020-07-15,13.571
United Arab Emirates,ARE,2020-07-16,13.429
United Arab Emirates,ARE,2020-07-17,13.429
United Arab Emirates,ARE,2020-07-18,13.429
United Arab Emirates,ARE,2020-07-19,13.286
United Arab Emirates,ARE,2020-07-20,13.143
United Arab Emirates,ARE,2020-07-21,13
United Arab Emirates,ARE,2020-07-22,12.857
United Arab Emirates,ARE,2020-07-23,12.714
United Arab Emirates,ARE,2020-07-24,12.714
United Arab Emirates,ARE,2020-07-25,12.571
United Arab Emirates,ARE,2020-07-26,12.429
United Arab Emirates,ARE,2020-07-27,12.286
United Arab Emirates,ARE,2020-07-28,12
United Arab Emirates,ARE,2020-07-29,11.429
United Arab Emirates,ARE,2020-07-30,13.143
United Arab Emirates,ARE,2020-07-31,12.714
United Arab Emirates,ARE,2020-08-01,13.714
United Arab Emirates,ARE,2020-08-02,15.143
United Arab Emirates,ARE,2020-08-03,15.143
United Arab Emirates,ARE,2020-08-04,15.286
United Arab Emirates,ARE,2020-08-05,15.714
United Arab Emirates,ARE,2020-08-06,13.857
United Arab Emirates,ARE,2020-08-07,14.143
United Arab Emirates,ARE,2020-08-08,13
United Arab Emirates,ARE,2020-08-09,11.429
United Arab Emirates,ARE,2020-08-10,11.286
United Arab Emirates,ARE,2020-08-11,11.143
United Arab Emirates,ARE,2020-08-12,11
United Arab Emirates,ARE,2020-08-13,10.857
United Arab Emirates,ARE,2020-08-14,10.714
United Arab Emirates,ARE,2020-08-15,10.571
United Arab Emirates,ARE,2020-08-16,10.429
United Arab Emirates,ARE,2020-08-17,10.429
United Arab Emirates,ARE,2020-08-18,10.429
United Arab Emirates,ARE,2020-08-19,10.429
United Arab Emirates,ARE,2020-08-20,10.429
United Arab Emirates,ARE,2020-08-21,10.429
United Arab Emirates,ARE,2020-08-22,10.429
United Arab Emirates,ARE,2020-08-23,12.143
United Arab Emirates,ARE,2020-08-24,12
United Arab Emirates,ARE,2020-08-25,11.857
United Arab Emirates,ARE,2020-08-26,11.714
United Arab Emirates,ARE,2020-08-27,11.571
United Arab Emirates,ARE,2020-08-28,11.571
United Arab Emirates,ARE,2020-08-29,11.571
United Arab Emirates,ARE,2020-08-30,9.714
United Arab Emirates,ARE,2020-08-31,9.714
United Arab Emirates,ARE,2020-09-01,9.714
United Arab Emirates,ARE,2020-09-02,9.714
United Arab Emirates,ARE,2020-09-03,9.571
United Arab Emirates,ARE,2020-09-04,9.429
United Arab Emirates,ARE,2020-09-05,9.286
United Arab Emirates,ARE,2020-09-06,9.286
United Arab Emirates,ARE,2020-09-07,9.286
United Arab Emirates,ARE,2020-09-08,9.286
United Arab Emirates,ARE,2020-09-09,9.143
United Arab Emirates,ARE,2020-09-10,9.143
United Arab Emirates,ARE,2020-09-11,9.143
United Arab Emirates,ARE,2020-09-12,9.143
United Arab Emirates,ARE,2020-09-13,9.143
United Arab Emirates,ARE,2020-09-14,9.143
United Arab Emirates,ARE,2020-09-15,9.143
United Arab Emirates,ARE,2020-09-16,9.286
United Arab Emirates,ARE,2020-09-17,9.429
United Arab Emirates,ARE,2020-09-18,9.571
United Arab Emirates,ARE,2020-09-19,9.714
United Arab Emirates,ARE,2020-09-20,9.857
United Arab Emirates,ARE,2020-09-21,9.857
United Arab Emirates,ARE,2020-09-22,9.857
United Arab Emirates,ARE,2020-09-23,10
United Arab Emirates,ARE,2020-09-24,10.143
United Arab Emirates,ARE,2020-09-25,10.143
United Arab Emirates,ARE,2020-09-26,10.143
United Arab Emirates,ARE,2020-09-27,10.143
United Arab Emirates,ARE,2020-09-28,10.286
United Arab Emirates,ARE,2020-09-29,10.286
United Arab Emirates,ARE,2020-09-30,10
United Arab Emirates,ARE,2020-10-01,9.571
United Arab Emirates,ARE,2020-10-02,9.286
United Arab Emirates,ARE,2020-10-03,9
United Arab Emirates,ARE,2020-10-04,8.714
United Arab Emirates,ARE,2020-10-05,8.429
United Arab Emirates,ARE,2020-10-06,8.143
United Arab Emirates,ARE,2020-10-07,8.143
United Arab Emirates,ARE,2020-10-08,8.286
United Arab Emirates,ARE,2020-10-09,8.286
United Arab Emirates,ARE,2020-10-10,8.571
United Arab Emirates,ARE,2020-10-11,8.857
United Arab Emirates,ARE,2020-10-12,9
United Arab Emirates,ARE,2020-10-13,9.286
United Arab Emirates,ARE,2020-10-14,9.429
United Arab Emirates,ARE,2020-10-15,9.429
United Arab Emirates,ARE,2020-10-16,9.571
United Arab Emirates,ARE,2020-10-17,9.571
United Arab Emirates,ARE,2020-10-18,9.571
United Arab Emirates,ARE,2020-10-19,9.571
United Arab Emirates,ARE,2020-10-20,9.571
United Arab Emirates,ARE,2020-10-21,9.571
United Arab Emirates,ARE,2020-10-22,9.571
United Arab Emirates,ARE,2020-10-23,9.429
United Arab Emirates,ARE,2020-10-24,9.286
United Arab Emirates,ARE,2020-10-25,9.143
United Arab Emirates,ARE,2020-10-26,9
United Arab Emirates,ARE,2020-10-27,8.857
United Arab Emirates,ARE,2020-10-28,8.286
United Arab Emirates,ARE,2020-10-29,9.714
United Arab Emirates,ARE,2020-10-30,9.429
United Arab Emirates,ARE,2020-10-31,9.286
United Arab Emirates,ARE,2020-11-01,9.143
United Arab Emirates,ARE,2020-11-02,9.143
United Arab Emirates,ARE,2020-11-03,9.143
United Arab Emirates,ARE,2020-11-04,9.571
United Arab Emirates,ARE,2020-11-05,8
United Arab Emirates,ARE,2020-11-06,8.143
United Arab Emirates,ARE,2020-11-07,8.286
United Arab Emirates,ARE,2020-11-08,8.429
United Arab Emirates,ARE,2020-11-09,8.429
United Arab Emirates,ARE,2020-11-10,8.429
United Arab Emirates,ARE,2020-11-11,8.429
United Arab Emirates,ARE,2020-11-12,8.429
United Arab Emirates,ARE,2020-11-13,8.286
United Arab Emirates,ARE,2020-11-14,8.286
United Arab Emirates,ARE,2020-11-15,8.286
United Arab Emirates,ARE,2020-11-16,8.286
United Arab Emirates,ARE,2020-11-17,8.286
United Arab Emirates,ARE,2020-11-18,8.286
United Arab Emirates,ARE,2020-11-19,8.286
United Arab Emirates,ARE,2020-11-20,8.429
United Arab Emirates,ARE,2020-11-21,8.429
United Arab Emirates,ARE,2020-11-22,8.429
United Arab Emirates,ARE,2020-11-23,8.429
United Arab Emirates,ARE,2020-11-24,8.429
United Kingdom,GBR,2020-02-17,1.667
United Kingdom,GBR,2020-02-18,1.75
United Kingdom,GBR,2020-02-19,2
United Kingdom,GBR,2020-02-20,2.167
United Kingdom,GBR,2020-02-21,2.286
United Kingdom,GBR,2020-02-22,2.143
United Kingdom,GBR,2020-02-23,2
United Kingdom,GBR,2020-02-24,1.857
United Kingdom,GBR,2020-02-25,1.571
United Kingdom,GBR,2020-02-26,1.143
United Kingdom,GBR,2020-02-27,0.714
United Kingdom,GBR,2020-02-28,0.429
United Kingdom,GBR,2020-02-29,0.286
United Kingdom,GBR,2020-03-01,0.143
United Kingdom,GBR,2020-03-02,0
United Kingdom,GBR,2020-03-03,0
United Kingdom,GBR,2020-03-04,0.143
United Kingdom,GBR,2020-03-05,0.286
United Kingdom,GBR,2020-03-06,0.143
United Kingdom,GBR,2020-03-07,0.143
United Kingdom,GBR,2020-03-08,0.143
United Kingdom,GBR,2020-03-09,0.286
United Kingdom,GBR,2020-03-10,0.429
United Kingdom,GBR,2020-03-11,0.429
United Kingdom,GBR,2020-03-12,0.571
United Kingdom,GBR,2020-03-13,0.857
United Kingdom,GBR,2020-03-14,1.143
United Kingdom,GBR,2020-03-15,1.571
United Kingdom,GBR,2020-03-16,2
United Kingdom,GBR,2020-03-17,2.857
United Kingdom,GBR,2020-03-18,4.143
United Kingdom,GBR,2020-03-19,5.429
United Kingdom,GBR,2020-03-20,7
United Kingdom,GBR,2020-03-21,8.286
United Kingdom,GBR,2020-03-22,9.286
United Kingdom,GBR,2020-03-23,11.143
United Kingdom,GBR,2020-03-24,13.571
United Kingdom,GBR,2020-03-25,15.857
United Kingdom,GBR,2020-03-26,18.143
United Kingdom,GBR,2020-03-27,20.286
United Kingdom,GBR,2020-03-28,21.571
United Kingdom,GBR,2020-03-29,22.429
United Kingdom,GBR,2020-03-30,23.857
United Kingdom,GBR,2020-03-31,24.286
United Kingdom,GBR,2020-04-01,24.571
United Kingdom,GBR,2020-04-02,24.857
United Kingdom,GBR,2020-04-03,25
United Kingdom,GBR,2020-04-04,24.857
United Kingdom,GBR,2020-04-05,24.857
United Kingdom,GBR,2020-04-06,24.857
United Kingdom,GBR,2020-04-07,24.857
United Kingdom,GBR,2020-04-08,24.714
United Kingdom,GBR,2020-04-09,24.429
United Kingdom,GBR,2020-04-10,24.857
United Kingdom,GBR,2020-04-11,24.857
United Kingdom,GBR,2020-04-12,25
United Kingdom,GBR,2020-04-13,25.571
United Kingdom,GBR,2020-04-14,25.571
United Kingdom,GBR,2020-04-15,25.571
United Kingdom,GBR,2020-04-16,25.714
United Kingdom,GBR,2020-04-17,25.286
United Kingdom,GBR,2020-04-18,25.286
United Kingdom,GBR,2020-04-19,25
United Kingdom,GBR,2020-04-20,24.143
United Kingdom,GBR,2020-04-21,24
United Kingdom,GBR,2020-04-22,24
United Kingdom,GBR,2020-04-23,23.857
United Kingdom,GBR,2020-04-24,23.571
United Kingdom,GBR,2020-04-25,23.429
United Kingdom,GBR,2020-04-26,23.429
United Kingdom,GBR,2020-04-27,23.429
United Kingdom,GBR,2020-04-28,23.286
United Kingdom,GBR,2020-04-29,23.286
United Kingdom,GBR,2020-04-30,23.286
United Kingdom,GBR,2020-05-01,23.286
United Kingdom,GBR,2020-05-02,23.143
United Kingdom,GBR,2020-05-03,23.143
United Kingdom,GBR,2020-05-04,23
United Kingdom,GBR,2020-05-05,23
United Kingdom,GBR,2020-05-06,22.714
United Kingdom,GBR,2020-05-07,22.429
United Kingdom,GBR,2020-05-08,22.857
United Kingdom,GBR,2020-05-09,22.857
United Kingdom,GBR,2020-05-10,22.857
United Kingdom,GBR,2020-05-11,22.857
